#ID	A323-01	A323-02	A323-03	A323-04	A323-05	A323-06	A323-07	A323-08	A323-11	A323-12	A323-15	A323-16	A323-17	A323-18	A323-19	A323-22	A323-24	A323-28	A323-29	A323-34	A323-35	A323-37	A323-38	A323-39	A323-40	A323-41	A323-42	A323-43	A323-44	A323-45	A323-46	A323-47	A323-48	A323-49	A323-50
hsa-miR-2110	56.73023154	16.72268767	15.59235351	25.50825192	28.18388189	59.08768613	22.1213244	0	21.24877411	0	44.56291879	9.327140112	5.98555088	14.09809454	19.54674996	42.2761478	37.62914861	28.26375738	0	32.1431857	54.60129678	23.63803549	38.01491198	26.13431076	38.70268597	60.16267989	11.08823649	26.12330199	0	18.80812887	23.24089654	42.21130982	20.52685597	20.67425642	28.44239298
hsa-miR-2114-3p	0	3.344537534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-2115-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.108385714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-2115-5p	0	3.344537534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-2116-3p	0	0	0	2.834250213	0	0	0	0	1.634521085	0	0	0	0	0	0	0	0	0	0	3.325157141	2.275054033	0	0	0	9.675671492	0	3.69607883	0	0	0	0	4.690145535	13.68457065	0	6.094798496
hsa-miR-2116-5p	0	0	0	0	0	0	0	0	3.269042171	0	0	4.663570056	0	0	0	0	0	0	0	2.216771428	0	0	2.534327466	0	0	0	0	0	0	0	0	0	0	0	4.063198997
hsa-miR-212-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.363803549	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-212-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.68779633	0	0	0	2.275054033	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-214-3p	0	6.689075068	0	0	2.562171081	0	0	0	13.07616868	0	0	0	0	0	0	4.22761478	13.43898165	0	10.1271976	3.325157141	4.550108065	14.18282129	7.602982397	9.800366534	14.51350724	36.09760793	0	0	3.215558157	28.21219331	0	4.690145535	13.68457065	0	4.063198997
hsa-miR-214-5p	4.052159396	0	0	0	0	0	0	0	0	0	0	2.331785028	0	0	0	0	2.68779633	9.421252461	0	0	0	0	0	13.06715538	9.675671492	0	0	0	0	0	0	0	0	0	2.031599499
hsa-miR-215-5p	12.15647819	140.4705764	65.48788474	99.19875746	69.17861919	51.70172536	52.53814546	80.15355734	88.26413861	74.89616668	48.61409323	44.30391553	62.84828424	84.58856725	11.72804998	29.59330346	40.31694494	28.26375738	50.63598801	49.87735712	81.90194517	96.91594551	65.8925141	32.66788845	33.86485022	48.13014391	81.31373426	84.90073145	86.82007023	103.4447088	51.12997239	37.52116428	68.42285323	48.23993164	89.39037794
hsa-miR-216a-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.67425642	0
hsa-miR-217-5p	0	0	0	0	0	0	0	4.218608281	1.634521085	0	0	0	0	0	0	0	0	9.421252461	0	0	6.825162098	2.363803549	0	0	9.675671492	0	0	0	0	0	0	0	0	0	0
hsa-miR-218-5p	12.15647819	16.72268767	0	8.50275064	0	7.385960766	2.76516555	21.09304141	4.903563256	0	0	6.995355084	2.99277544	0	11.72804998	4.22761478	10.75118532	18.84250492	40.50879041	5.541928569	2.275054033	4.727607098	5.068654931	3.266788845	0	0	48.04902479	39.18495298	0	18.80812887	0	9.38029107	13.68457065	6.891418805	6.094798496
hsa-miR-219a-1-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.842285323	0	0
hsa-miR-219a-2-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.404064437	0	0	0	0	0
hsa-miR-219a-5p	4.052159396	3.344537534	0	0	0	0	0	0	0	0	0	0	0	0	0	8.455229559	0	0	0	0	0	0	0	0	0	0	0	0	0	18.80812887	0	0	0	0	0
hsa-miR-219b-5p	0	0	0	0	0	0	0	0	0	0	0	2.331785028	11.97110176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.031599499
hsa-miR-22-3p	129.6691007	244.15124	159.0420058	141.7125107	58.92993487	81.24556842	232.2739062	206.7118058	318.7316116	156.6010758	153.9446285	149.2342418	80.80493688	126.8828509	148.5552997	194.4702799	260.716244	343.8757148	283.5615329	284.8551284	300.3071323	349.8429253	286.3790036	222.1416414	280.5944733	234.6344516	147.8431532	287.3563218	414.8070022	216.293482	246.3535033	140.7043661	266.8491276	206.7425642	337.2455168
hsa-miR-22-5p	0	0	3.118470702	0	5.124342163	7.385960766	0	0	1.634521085	0	0	4.663570056	0	0	0	0	2.68779633	0	0	5.541928569	4.550108065	9.455214196	0	6.533577689	0	12.03253598	14.78431532	6.530825496	0	0	0	4.690145535	41.05371194	0	6.094798496
hsa-miR-221-3p	251.2338825	257.5293901	327.4394237	586.6897941	251.092766	280.6665091	348.4108594	253.1164969	286.0411899	142.9835909	121.5352331	296.1366986	143.6532211	167.163121	492.578099	511.5413883	760.6463613	631.2239149	506.3598801	719.3423283	480.0364009	692.5944399	489.1252008	692.559235	566.0267823	1185.204794	395.4804348	992.6854754	646.3271895	573.6479306	274.2425792	450.2539714	1081.081081	489.2907352	633.8590436
hsa-miR-221-5p	8.104318791	3.344537534	6.236941404	8.50275064	5.124342163	0	13.82582775	4.218608281	6.538084341	0	4.051174435	9.327140112	0	0	0	4.22761478	32.25355595	4.710626231	0	11.08385714	0	9.455214196	5.068654931	19.60073307	4.837835746	12.03253598	14.78431532	13.06165099	0	18.80812887	0	28.14087321	61.58056791	13.78283761	28.44239298
hsa-miR-222-3p	162.0863758	147.1596515	68.60635544	192.7290145	74.30296136	96.01748996	107.8414565	42.18608281	93.16770186	34.04371213	72.92113984	76.94890593	62.84828424	26.18217558	218.9235996	139.5112877	190.8335394	273.2163214	212.6711496	198.4010428	184.2793766	241.107962	149.5253205	254.8095299	183.8377583	366.9923473	147.8431532	215.5172414	173.6401405	178.6772243	139.4453792	178.2255303	348.9565515	206.7425642	182.8439549
hsa-miR-222-5p	0	0	0	0	0	22.1578823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.363803549	0	0	0	0	0	0	0	0	0	4.690145535	0	0	0
hsa-miR-223-3p	16743.52262	17702.63717	9084.105155	13051.72223	9726.001425	13752.65895	17879.56045	5463.097724	5756.783263	5603.595016	2884.436198	4500.345104	3785.860932	3429.865001	6993.827136	3771.032384	4410.673777	6283.975392	9853.763267	9566.477096	5048.344898	13506.77348	8756.101393	6223.232749	6777.80788	13717.09101	13767.89364	9502.351097	5212.419772	5689.458984	4508.733929	6983.626702	10612.38454	5609.614908	13185.08075
hsa-miR-223-5p	437.6332147	314.3865282	305.6101288	297.5962724	179.3519757	258.5086268	259.9255617	88.5907739	112.7819549	170.2185606	56.7164421	132.9117466	86.79048776	136.9529184	89.91504982	118.3732138	123.6386312	150.7400394	192.4167544	197.2926571	100.1023774	184.3766768	149.5253205	107.8040319	145.1350724	276.7483275	332.6470947	130.6165099	131.8378844	131.6569021	46.48179308	206.3664035	266.8491276	144.7197949	255.9815368
hsa-miR-224-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-224-5p	1017.092008	204.0167896	302.4916581	416.6347814	225.4710552	369.2980383	306.9333761	210.9304141	62.11180124	108.9398788	113.4328842	526.9834163	101.754365	42.29428363	328.3853994	80.32468082	258.0284476	127.1869082	182.2895568	135.2230571	131.9531339	243.4717655	172.3342677	212.3412749	188.6755941	824.2287144	506.3627997	528.9968652	144.700117	75.23251549	106.9081241	243.8875678	431.0639754	103.3712821	316.9295218
hsa-miR-2276-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.216771428	0	0	0	0	0	0	0	0	0	0	0	0	6.842285323	0	0
hsa-miR-2277-3p	0	0	3.118470702	5.668500427	0	0	0	0	3.269042171	0	0	0	0	0	0	0	0	0	0	1.108385714	2.275054033	0	0	0	0	0	0	6.530825496	0	0	0	0	0	0	0
hsa-miR-2277-5p	0	0	0	2.834250213	0	0	0	0	1.634521085	0	0	0	0	0	0	0	2.68779633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-2278	0	0	0	0	2.562171081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.533577689	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-2355-3p	4.052159396	0	0	0	2.562171081	0	0	0	1.634521085	0	0	6.995355084	0	0	0	8.455229559	5.375592659	0	0	4.433542855	2.275054033	4.727607098	0	22.86752191	0	24.06507195	3.69607883	6.530825496	0	0	0	0	34.21142662	0	4.063198997
hsa-miR-2355-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.530825496	0	0	0	0	0	0	0
hsa-miR-2392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.837835746	0	0	0	0	0	0	0	0	0	0
hsa-miR-23a-3p	972.518255	909.7142093	676.7081423	1145.037086	807.0838906	938.0170173	1136.483041	982.9357295	717.5547565	612.7868183	603.6249909	918.7233011	523.735702	541.7696331	813.1447984	629.9146022	1937.901154	1625.16605	1782.386778	1234.741685	1403.708338	1170.082757	1082.157828	1492.922502	1083.675207	1287.48135	1160.568753	1247.38767	1350.534426	931.0023792	901.7467858	1444.564825	1676.359904	1605.700582	1810.155153
hsa-miR-23a-5p	0	6.689075068	3.118470702	11.33700085	0	7.385960766	2.76516555	0	3.269042171	0	4.051174435	0	0	0	0	0	10.75118532	4.710626231	20.2543952	4.433542855	4.550108065	4.727607098	7.602982397	3.266788845	19.35134298	6.016267989	14.78431532	0	6.431116313	9.404064437	0	0	0	6.891418805	0
hsa-miR-23b-3p	984.6747332	899.6805967	661.1157888	1130.865835	778.9000087	923.2450957	1053.528075	978.7171212	733.8999673	605.9780758	591.4714676	895.4054508	529.7212529	541.7696331	785.7793485	617.2317578	1884.145227	1587.48104	1752.005185	1209.248814	1367.307474	1132.2619	1021.333969	1486.388924	1093.350879	1245.367474	1068.166782	1240.856844	1334.456635	949.8105081	878.5058892	1392.973224	1594.25248	1571.243488	1741.08077
hsa-miR-23b-5p	8.104318791	3.344537534	0	0	2.562171081	22.1578823	8.295496651	0	8.172605427	6.808742425	0	6.995355084	0	0	43.00284992	0	18.81457431	4.710626231	20.2543952	2.216771428	4.550108065	2.363803549	7.602982397	3.266788845	0	0	0	0	0	0	9.296358616	4.690145535	0	0	4.063198997
hsa-miR-23c	178.2950134	170.5714142	93.55412106	189.8947643	202.4115154	199.4209407	235.0390718	282.6467548	155.2795031	197.4535303	251.172815	212.1924376	173.5809755	241.6816207	152.4646497	152.1941321	446.1741907	400.4032296	556.9958681	209.4848999	279.831646	231.6527478	195.1432148	431.2161275	295.1079805	252.6832555	203.2843356	339.6029258	363.3580717	376.1625775	218.4644275	248.5777134	205.2685597	310.1138462	329.1191188
hsa-miR-24-1-5p	0	3.344537534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-24-2-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.068654931	6.533577689	0	0	0	0	0	0	0	0	0	6.891418805	0
hsa-miR-24-3p	542.989359	468.2352548	583.1540213	634.8720478	384.3256622	620.4207043	674.7003943	447.1724778	372.6708075	306.3934091	218.7634195	489.6748559	317.2341966	382.6625661	574.6744489	350.8920267	596.6907852	598.2495313	678.5222393	543.1089998	477.7613468	664.2287973	560.0863699	751.3614343	377.3511882	908.4564663	698.5588989	803.2915361	755.6561668	376.1625775	390.4470619	572.1977553	786.8628122	434.1593847	806.5450009
hsa-miR-25-3p	2382.669725	2745.865315	2198.521845	2151.195912	2436.624698	2393.051288	1836.069926	1586.196714	4570.120955	2886.906788	1373.348134	1944.708713	1837.56412	1363.487144	1665.383097	1948.930413	2139.485878	2129.203056	1245.645305	1982.902042	2293.254465	2259.796193	2318.909631	1218.512239	1548.107439	1480.001925	2661.176758	1841.69279	1778.203661	2191.147014	1440.935586	2101.1852	2435.853575	2480.91077	1676.069586
hsa-miR-25-5p	16.20863758	20.0672252	18.71082421	36.84525277	10.24868433	36.92980383	13.82582775	0	32.69042171	20.42622728	16.20469774	39.64034548	17.95665264	0	19.54674996	16.91045912	51.06813026	18.84250492	0	32.1431857	40.95097259	21.27423194	32.94625705	42.46825498	9.675671492	24.06507195	14.78431532	19.59247649	32.15558157	18.80812887	0	14.07043661	13.68457065	20.67425642	18.28439549
hsa-miR-2681-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-26a-1-3p	0	0	0	5.668500427	2.562171081	0	0	4.218608281	3.269042171	0	0	0	0	0	0	4.22761478	5.375592659	0	0	1.108385714	0	0	2.534327466	0	0	6.016267989	0	0	0	0	0	14.07043661	6.842285323	0	2.031599499
hsa-miR-26a-2-3p	4.052159396	3.344537534	6.236941404	2.834250213	10.24868433	0	0	4.218608281	3.269042171	0	0	0	0	0	0	4.22761478	2.68779633	14.13187869	10.1271976	2.216771428	4.550108065	9.455214196	0	0	0	0	14.78431532	13.06165099	0	0	0	4.690145535	0	0	4.063198997
hsa-miR-26a-5p	7095.331102	7692.436328	7802.413696	7660.978326	7317.560608	8205.802411	10103.91492	8871.733215	4995.096437	5596.786274	7158.425227	7802.152704	5381.010241	10295.63704	5668.557489	5766.46656	12127.33704	8187.068389	11818.4396	10031.9991	9270.845183	10216.35894	8591.370108	9797.099745	9201.563589	11130.09578	8767.098985	13584.11703	7620.872831	6940.199554	6437.728342	8695.529822	11269.24393	9641.094909	15708.32732
hsa-miR-26b-3p	0	0	3.118470702	8.50275064	0	0	2.76516555	21.09304141	11.4416476	13.61748485	0	2.331785028	11.97110176	6.042040518	0	0	5.375592659	0	0	1.108385714	2.275054033	2.363803549	0	0	4.837835746	6.016267989	0	0	0	18.80812887	0	0	6.842285323	0	0
hsa-miR-26b-5p	10223.59816	10976.77219	10365.79661	10038.91426	11073.70341	10849.97636	13424.87875	11478.83313	6963.059823	9021.583713	9961.837937	9525.34184	8367.80013	12831.28005	7283.119036	8937.177644	14132.4331	11074.68227	14603.41894	11553.81268	10888.4086	13060.01461	11107.95728	11224.68647	10967.37364	10799.20104	13841.81522	16542.58098	8559.815813	10062.34895	8743.225279	10323.01032	12877.18098	12721.55911	18763.85297
hsa-miR-27a-3p	1154.865428	956.5377347	592.5094334	872.9490657	937.7546158	1093.122193	1050.762909	915.437997	590.0621118	667.2567577	765.6719683	792.8069095	658.4105968	590.1059573	820.9634984	333.9815676	905.7873631	513.4582591	739.2854249	563.0599426	689.3413719	527.1281914	509.3998206	852.6318884	628.918647	992.6842181	1149.480516	973.092999	749.2250505	695.9007683	641.4487445	1045.902454	957.9199453	930.3415387	1133.63252
hsa-miR-27a-5p	48.62591275	23.41176274	34.30317772	19.83975149	5.124342163	29.54384306	11.0606622	21.09304141	6.538084341	6.808742425	12.15352331	55.96284067	0	0	31.27479994	21.1380739	29.56575962	18.84250492	70.89038321	26.60125713	25.02559436	40.18466033	45.61789438	35.93467729	29.02701447	12.03253598	0	52.24660397	48.23337235	0	9.296358616	32.83101875	0	27.56567522	22.34759448
hsa-miR-27b-3p	1171.074065	983.294035	601.8648455	878.6175661	948.0033001	1093.122193	1059.058406	932.3124301	591.6966329	674.0655001	773.7743172	816.1247598	694.3239021	638.4422814	820.9634984	350.8920267	927.2897337	518.1688854	759.5398201	570.8186426	714.3669662	541.3110127	532.2087678	875.4994103	653.1078257	1004.716754	1216.009935	1018.808777	758.871725	695.9007683	641.4487445	1059.972891	971.6045159	944.1243763	1158.011714
hsa-miR-27b-5p	0	13.37815014	0	2.834250213	0	0	0	0	0	0	0	0	0	0	0	0	5.375592659	0	20.2543952	1.108385714	0	2.363803549	0	0	0	0	0	0	0	0	0	0	0	6.891418805	0
hsa-miR-28-3p	182.3471728	180.6050268	146.568123	238.0770179	151.1680938	221.578823	116.1369531	147.6512898	84.99509644	129.3661061	109.3817098	282.1459884	80.80493688	134.9389049	222.8329496	109.9179843	266.0918366	207.2675541	70.89038321	185.1004142	170.6290524	104.0073562	108.976081	94.73687649	154.8107439	120.3253598	277.2059122	124.0856844	90.03562838	103.4447088	60.42633101	253.2678589	143.6879918	179.1768889	243.7919398
hsa-miR-28-5p	4.052159396	10.0336126	3.118470702	11.33700085	2.562171081	0	16.5909933	8.437216562	3.269042171	0	0	6.995355084	17.95665264	2.014013506	7.818699985	0	0	18.84250492	0	7.758699997	11.37527016	14.18282129	40.54923945	13.06715538	14.51350724	12.03253598	18.48039415	26.12330199	0	0	0	9.38029107	13.68457065	20.67425642	22.34759448
hsa-miR-2861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.710626231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-296-3p	0	13.37815014	0	2.834250213	0	0	0	0	1.634521085	13.61748485	0	0	0	0	19.54674996	0	2.68779633	4.710626231	10.1271976	2.216771428	0	2.363803549	2.534327466	0	0	0	0	0	0	0	0	4.690145535	0	6.891418805	4.063198997
hsa-miR-296-5p	0	10.0336126	0	0	0	0	0	0	8.172605427	0	0	20.98606525	0	14.09809454	0	12.68284434	10.75118532	0	20.2543952	17.73417142	6.825162098	4.727607098	7.602982397	3.266788845	29.02701447	6.016267989	14.78431532	19.59247649	12.86223263	0	0	4.690145535	6.842285323	6.891418805	2.031599499
hsa-miR-299-3p	0	0	0	0	7.686513244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.363803549	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-299-5p	0	0	0	8.50275064	0	0	0	0	0	0	0	0	0	0	0	0	2.68779633	0	0	1.108385714	0	0	2.534327466	0	0	0	0	0	0	0	0	0	0	0	6.094798496
hsa-miR-29a-3p	636.1890251	1117.075536	748.4329685	1130.865835	1247.777317	1395.946585	1050.762909	940.7496467	946.3877084	830.6665759	498.2944556	1039.976123	772.1360635	1065.413145	629.4053488	333.9815676	1220.259534	829.0702166	1012.71976	810.2299568	960.0728017	928.9747948	631.0475389	1025.771697	986.9184921	613.6593348	931.4118652	855.53814	797.4584228	874.5779926	539.1887997	961.4798347	971.6045159	985.4728892	979.2309583
hsa-miR-29a-5p	8.104318791	0	0	2.834250213	0	14.77192153	16.5909933	0	1.634521085	0	0	0	0	0	0	0	0	0	10.1271976	0	0	2.363803549	2.534327466	0	0	0	0	0	25.72446525	0	9.296358616	18.76058214	20.52685597	0	2.031599499
hsa-miR-29b-1-5p	0	0	3.118470702	11.33700085	12.81085541	0	11.0606622	0	0	0	0	20.98606525	0	0	3.909349992	0	5.375592659	4.710626231	0	3.325157141	9.10021613	2.363803549	0	3.266788845	0	0	0	0	0	9.404064437	0	4.690145535	6.842285323	6.891418805	4.063198997
hsa-miR-29b-2-5p	4.052159396	0	0	11.33700085	0	0	0	0	13.07616868	0	0	0	0	0	0	4.22761478	2.68779633	9.421252461	0	6.650314283	4.550108065	2.363803549	0	9.800366534	14.51350724	0	11.08823649	0	0	0	0	9.38029107	0	0	0
hsa-miR-29b-3p	299.8597953	451.5125671	355.50566	447.8115337	566.239809	494.8593713	619.3970833	493.5771689	364.498202	354.0546061	356.5033503	312.4591938	305.2630949	457.1810659	207.1955496	181.7874355	462.3009687	263.7950689	567.1230657	367.984057	364.0086452	482.215924	311.7222783	437.7497052	464.4322316	312.8459354	340.0392524	548.5893417	279.7535596	347.9503842	367.2061653	262.64815	191.5839891	427.2679659	682.6174315
hsa-miR-29c-3p	680.7627785	1170.588137	779.6176755	1159.208337	1314.393765	1418.104467	1089.475227	991.3729461	998.6923831	844.2840607	538.8061999	1058.630403	802.0638179	1123.819536	641.1333987	367.8024858	1282.078849	866.7552264	1093.737341	867.8660139	998.7487203	980.9784728	674.1311058	1068.239952	1035.29685	637.7244068	935.107944	914.3155695	797.4584228	902.7901859	594.9669514	989.6207079	978.4468012	1019.929983	1072.684535
hsa-miR-29c-5p	0	10.0336126	15.59235351	5.668500427	5.124342163	29.54384306	16.5909933	16.87443312	8.172605427	0	0	2.331785028	2.99277544	14.09809454	27.36544995	0	26.8779633	23.55313115	0	13.30062857	15.92537823	16.54662484	27.87760212	19.60073307	24.18917873	0	29.56863064	19.59247649	9.64667447	0	37.18543447	9.38029107	0	13.78283761	6.094798496
hsa-miR-301a-3p	28.36511577	20.0672252	18.71082421	65.18775491	33.30822406	14.77192153	47.00781436	16.87443312	21.24877411	6.808742425	16.20469774	34.97677542	17.95665264	8.056054024	23.45609995	29.59330346	21.50237064	18.84250492	70.89038321	35.46834284	25.02559436	23.63803549	17.74029226	16.33394422	14.51350724	36.09760793	96.09804958	45.71577847	3.215558157	0	23.24089654	14.07043661	27.36914129	34.45709403	58.91638546
hsa-miR-301a-5p	0	0	9.355412106	5.668500427	0	0	0	0	0	0	0	0	0	0	0	0	2.68779633	0	0	2.216771428	0	0	2.534327466	0	0	0	0	0	0	0	0	0	6.842285323	0	2.031599499
hsa-miR-301b-3p	4.052159396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.534327466	0	0	0	0	0	0	0	0	9.38029107	0	0	0
hsa-miR-3059-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.710626231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.891418805	0
hsa-miR-3064-5p	0	0	0	0	7.686513244	0	0	0	0	0	0	4.663570056	0	0	0	0	0	0	0	0	4.550108065	0	0	9.800366534	4.837835746	0	0	0	0	0	0	0	6.842285323	0	0
hsa-miR-3065-3p	0	0	0	0	0	0	0	4.218608281	0	0	0	0	0	0	7.818699985	0	0	0	0	0	0	4.727607098	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3065-5p	0	0	3.118470702	5.668500427	0	0	5.530331101	0	0	0	20.25587218	2.331785028	0	0	0	0	10.75118532	14.13187869	0	0	2.275054033	7.091410647	0	3.266788845	0	0	0	13.06165099	3.215558157	18.80812887	9.296358616	0	0	0	4.063198997
hsa-miR-3074-5p	0	0	0	0	0	0	0	0	3.269042171	0	0	0	0	0	0	8.455229559	2.68779633	0	0	0	4.550108065	0	0	0	9.675671492	6.016267989	0	0	0	0	0	0	0	0	0
hsa-miR-3085-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-30a-3p	149.9298976	123.7478888	37.42164842	107.7015081	148.6059227	251.122666	188.0312574	156.0885064	32.69042171	102.1311364	117.4840586	118.9210364	110.7326913	24.16816207	199.3768496	122.6008286	249.9650586	94.21252461	202.543952	72.0450714	127.4030258	139.4644094	98.83877116	143.7387092	164.4864154	150.4066997	170.0196262	130.6165099	80.38895391	131.6569021	190.5753516	168.8452393	116.3188505	137.8283761	164.5595594
hsa-miR-30a-5p	6471.298555	7100.453185	5332.5849	8298.684624	5190.958611	5310.505791	7175.604603	5176.232361	5637.463223	4303.125213	4541.366542	5673.232973	3618.265507	3476.187311	6641.985637	4155.745328	7283.928053	6029.601575	6704.204812	6007.450569	6012.967808	6800.662811	5649.015921	6059.893307	5350.646335	7315.781874	8249.647948	6831.243469	5013.055166	4485.738736	4764.383791	6599.034768	9668.149162	6133.362737	8443.327516
hsa-miR-30b-3p	0	0	9.355412106	11.33700085	0	0	8.295496651	4.218608281	1.634521085	0	0	2.331785028	0	14.09809454	0	29.59330346	2.68779633	14.13187869	0	3.325157141	0	0	0	0	24.18917873	0	3.69607883	13.06165099	0	0	9.296358616	9.38029107	0	0	0
hsa-miR-30b-5p	52.67807214	40.13445041	99.79106246	53.85075405	71.74079028	51.70172536	69.12913876	46.40469109	29.42137954	34.04371213	36.46056992	48.96748559	20.94942808	54.37836466	39.09349992	21.1380739	72.5705009	61.238141	111.3991736	52.09412855	38.67591855	42.54846388	78.56415143	19.60073307	38.70268597	84.22775184	66.52941894	26.12330199	41.80225604	112.8487732	37.18543447	37.52116428	82.10742388	34.45709403	71.10598245
hsa-miR-30c-1-3p	0	0	0	2.834250213	0	0	0	0	3.269042171	0	12.15352331	2.331785028	2.99277544	0	0	8.455229559	8.063388989	0	0	3.325157141	4.550108065	0	2.534327466	0	0	0	7.39215766	6.530825496	0	0	0	0	0	6.891418805	2.031599499
hsa-miR-30c-2-3p	0	3.344537534	3.118470702	5.668500427	2.562171081	0	0	25.31164969	0	13.61748485	0	2.331785028	26.93497896	10.07006753	0	0	5.375592659	18.84250492	20.2543952	4.433542855	11.37527016	4.727607098	10.13730986	19.60073307	4.837835746	24.06507195	11.08823649	13.06165099	0	37.61625775	0	32.83101875	0	0	6.094798496
